area,censitario,mes,trabalhados,im_aegypti,ip_aegypti,rec_aegypti,ib_aegypti,im_albopictus,ip_albopictus,rec_albopictus,ib_albopictus,tipo,lat,lng,id_grupo_rec,trab,rec_ex,rec_ag,rec_lv,lv_aeg,lv_alb,rec_aeg,rec_alb,atividade,ex,qt,ntrab,cob(t),cob(v),id_atividade,pos_aeg,pos_alb,focal,peri,nebul,mec,alt,grupo,imoveis,existentes,com_agua,com_larvas,com_aegypti,com_albopictus,larvas_aegypti,larvas_albopictus,trab_ini,fech_ini,pend_ini,trab_rec,pend_fim,trab_dem,tipo_trab,fech,desoc,temp,parc,rec,total
17                  ,354990405000296,,,,,,,,,,,16,,,,40,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,25.0,0.0,0.0,0.0,0.0,25.0
17                  ,354990405000296,,,,,,,,,,,16,,,,51,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,11.0,0.0,0.0,0.0,0.0,11.0
17                  ,354990405000296,,,,,,,,,,,16,,,,4,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendência,7.0,0.0,0.0,0.0,0.0,7.0
17                  ,354990405000296,,,,,,,,,,,16,,,,401,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,31.0,0.0,0.0,0.0,0.0,31.0
17                  ,354990405000296,,,,,,,,,,,16,,,,274,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,129.0,9.0,0.0,0.0,0.0,138.0
17                  ,354990405000297,,,,,,,,,,,16,,,,40,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,26.0,0.0,0.0,0.0,0.0,26.0
17                  ,354990405000297,,,,,,,,,,,16,,,,103,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,43.0,1.0,0.0,0.0,1.0,45.0
17                  ,354990405000297,,,,,,,,,,,16,,,,255,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,17.0,0.0,0.0,0.0,0.0,17.0
17                  ,354990405000297,,,,,,,,,,,16,,,,203,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,79.0,2.0,0.0,0.0,0.0,81.0
17                  ,354990405000297,,,,,,,,,,,16,,,,19,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendência,30.0,0.0,0.0,0.0,0.0,30.0
17                  ,354990405000298,,,,,,,,,,,16,,,,40,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,33.0,0.0,0.0,0.0,0.0,33.0
17                  ,354990405000298,,,,,,,,,,,16,,,,42,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,20.0,0.0,0.0,0.0,0.0,20.0
17                  ,354990405000298,,,,,,,,,,,16,,,,209,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,15.0,0.0,0.0,0.0,0.0,15.0
17                  ,354990405000298,,,,,,,,,,,16,,,,128,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,86.0,5.0,0.0,0.0,0.0,91.0
17                  ,354990405000298,,,,,,,,,,,16,,,,3,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendência,0.0,0.0,0.0,0.0,0.0,0.0
17                  ,354990405000299,,,,,,,,,,,16,,,,40,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,26.0,0.0,0.0,0.0,0.0,26.0
17                  ,354990405000299,,,,,,,,,,,16,,,,49,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,46.0,1.0,0.0,0.0,0.0,47.0
17                  ,354990405000299,,,,,,,,,,,16,,,,368,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,9.0,0.0,0.0,0.0,2.0,11.0
17                  ,354990405000299,,,,,,,,,,,16,,,,212,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,130.0,5.0,0.0,0.0,0.0,135.0
17                  ,354990405000299,,,,,,,,,,,16,,,,10,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendência,11.0,0.0,0.0,0.0,0.0,11.0
17                  ,354990405000300,,,,,,,,,,,16,,,,40,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,30.0,0.0,0.0,0.0,1.0,31.0
17                  ,354990405000300,,,,,,,,,,,16,,,,242,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,101.0,8.0,0.0,0.0,0.0,109.0
17                  ,354990405000300,,,,,,,,,,,16,,,,703,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,78.0,0.0,0.0,0.0,0.0,78.0
17                  ,354990405000300,,,,,,,,,,,16,,,,344,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,136.0,7.0,0.0,0.0,0.0,143.0
17                  ,354990405000300,,,,,,,,,,,16,,,,16,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendência,26.0,0.0,0.0,0.0,0.0,26.0
17                  ,354990405000301,,,,,,,,,,,16,,,,40,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,42.0,0.0,0.0,0.0,0.0,42.0
17                  ,354990405000301,,,,,,,,,,,16,,,,145,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,116.0,3.0,0.0,0.0,0.0,119.0
17                  ,354990405000301,,,,,,,,,,,16,,,,452,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,44.0,0.0,0.0,0.0,0.0,44.0
17                  ,354990405000301,,,,,,,,,,,16,,,,148,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,113.0,1.0,0.0,0.0,0.0,114.0
17                  ,354990405000301,,,,,,,,,,,16,,,,7,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendência,30.0,0.0,0.0,0.0,0.0,30.0
17                  ,354990405000302,,,,,,,,,,,16,,,,40,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,15.0,0.0,0.0,0.0,0.0,15.0
17                  ,354990405000302,,,,,,,,,,,16,,,,304,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,175.0,3.0,0.0,0.0,0.0,178.0
17                  ,354990405000302,,,,,,,,,,,16,,,,5,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendência,21.0,0.0,0.0,0.0,0.0,21.0
17                  ,354990405000302,,,,,,,,,,,16,,,,795,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,68.0,0.0,0.0,0.0,0.0,68.0
17                  ,354990405000302,,,,,,,,,,,16,,,,304,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,110.0,5.0,0.0,0.0,0.0,115.0
17                  ,354990405000302,,,,,,,,,,,16,,,,9,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendência,8.0,0.0,0.0,0.0,0.0,8.0
17                  ,354990405000303,,,,,,,,,,,16,,,,40,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,31.0,0.0,0.0,0.0,0.0,31.0
17                  ,354990405000303,,,,,,,,,,,16,,,,57,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,36.0,3.0,0.0,0.0,0.0,39.0
17                  ,354990405000303,,,,,,,,,,,16,,,,3,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendência,10.0,0.0,0.0,0.0,0.0,10.0
17                  ,354990405000303,,,,,,,,,,,16,,,,588,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,45.0,0.0,0.0,0.0,0.0,45.0
17                  ,354990405000303,,,,,,,,,,,16,,,,388,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,170.0,8.0,0.0,0.0,0.0,178.0
17                  ,354990405000303,,,,,,,,,,,16,,,,8,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendência,0.0,0.0,0.0,0.0,0.0,0.0
17                  ,354990405000304,,,,,,,,,,,16,,,,40,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,24.0,0.0,0.0,0.0,0.0,24.0
17                  ,354990405000304,,,,,,,,,,,16,,,,277,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,175.0,8.0,0.0,0.0,0.0,183.0
17                  ,354990405000304,,,,,,,,,,,16,,,,13,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendência,25.0,0.0,0.0,0.0,0.0,25.0
17                  ,354990405000304,,,,,,,,,,,16,,,,753,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,56.0,0.0,0.0,0.0,1.0,57.0
17                  ,354990405000304,,,,,,,,,,,16,,,,207,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,139.0,7.0,0.0,0.0,0.0,146.0
17                  ,354990405000304,,,,,,,,,,,16,,,,7,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendência,0.0,0.0,0.0,0.0,0.0,0.0
17                  ,354990405000305,,,,,,,,,,,16,,,,41,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,20.0,0.0,0.0,0.0,0.0,20.0
17                  ,354990405000305,,,,,,,,,,,16,,,,845,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,467.0,43.0,0.0,0.0,1.0,511.0
17                  ,354990405000305,,,,,,,,,,,16,,,,25,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendência,98.0,0.0,0.0,0.0,0.0,98.0
17                  ,354990405000305,,,,,,,,,,,16,,,,1080,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,129.0,0.0,0.0,0.0,0.0,129.0
17                  ,354990405000305,,,,,,,,,,,16,,,,6,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,1.0,0.0,0.0,0.0,0.0,1.0
17                  ,354990405000305,,,,,,,,,,,16,,,,16,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendência,1.0,0.0,0.0,0.0,0.0,1.0
17                  ,354990405000308,,,,,,,,,,,16,,,,41,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,27.0,0.0,0.0,0.0,0.0,27.0
17                  ,354990405000308,,,,,,,,,,,16,,,,86,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,51.0,3.0,0.0,0.0,0.0,54.0
17                  ,354990405000308,,,,,,,,,,,16,,,,9,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendência,10.0,0.0,0.0,0.0,0.0,10.0
17                  ,354990405000308,,,,,,,,,,,16,,,,304,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,23.0,0.0,0.0,0.0,0.0,23.0
17                  ,354990405000308,,,,,,,,,,,16,,,,157,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,77.0,7.0,0.0,0.0,1.0,85.0
17                  ,354990405000308,,,,,,,,,,,16,,,,3,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendência,0.0,0.0,0.0,0.0,0.0,0.0
17                  ,354990405000309,,,,,,,,,,,16,,,,40,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,22.0,0.0,0.0,0.0,0.0,22.0
17                  ,354990405000309,,,,,,,,,,,16,,,,105,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,82.0,1.0,0.0,0.0,0.0,83.0
17                  ,354990405000309,,,,,,,,,,,16,,,,20,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendência,45.0,0.0,0.0,0.0,0.0,45.0
17                  ,354990405000309,,,,,,,,,,,16,,,,174,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,11.0,0.0,0.0,0.0,1.0,12.0
17                  ,354990405000309,,,,,,,,,,,16,,,,119,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,46.0,4.0,0.0,0.0,0.0,50.0
17                  ,354990405000309,,,,,,,,,,,16,,,,3,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendência,0.0,0.0,0.0,0.0,0.0,0.0
17                  ,354990405000310,,,,,,,,,,,16,,,,40,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,20.0,0.0,0.0,0.0,0.0,20.0
17                  ,354990405000310,,,,,,,,,,,16,,,,5,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,4.0,0.0,0.0,0.0,0.0,4.0
17                  ,354990405000310,,,,,,,,,,,16,,,,258,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,26.0,0.0,0.0,0.0,0.0,26.0
17                  ,354990405000310,,,,,,,,,,,16,,,,230,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,114.0,2.0,0.0,0.0,0.0,116.0
